Hour,Seasons,Holiday,Functioning Day,Month,Rented Bike Count
Morning,Spring,No Holiday,Yes,March,264
Morning,Spring,No Holiday,Yes,March,163
Morning,Spring,No Holiday,Yes,March,108
Morning,Spring,No Holiday,Yes,March,142
Morning,Spring,No Holiday,Yes,March,264
Morning,Spring,No Holiday,Yes,March,489
Morning,Spring,No Holiday,Yes,March,642
Morning,Spring,No Holiday,Yes,March,618
Morning,Spring,No Holiday,Yes,March,824
Morning,Spring,No Holiday,Yes,March,1072
Afternoon,Spring,No Holiday,Yes,March,1218
Afternoon,Spring,No Holiday,Yes,March,1381
Afternoon,Spring,No Holiday,Yes,March,1542
Afternoon,Spring,No Holiday,Yes,March,1578
Afternoon,Spring,No Holiday,Yes,March,1531
Afternoon,Spring,No Holiday,Yes,March,1391
Night,Spring,No Holiday,Yes,March,1025
Night,Spring,No Holiday,Yes,March,972
Night,Spring,No Holiday,Yes,March,1010
Night,Spring,No Holiday,Yes,March,922
Night,Spring,No Holiday,Yes,March,655
Morning,Spring,No Holiday,Yes,April,579
Morning,Spring,No Holiday,Yes,April,453
Morning,Spring,No Holiday,Yes,April,322
Morning,Spring,No Holiday,Yes,April,221
Morning,Spring,No Holiday,Yes,April,147
Morning,Spring,No Holiday,Yes,April,96
Morning,Spring,No Holiday,Yes,April,110
Morning,Spring,No Holiday,Yes,April,169
Morning,Spring,No Holiday,Yes,April,342
Morning,Spring,No Holiday,Yes,April,485
Morning,Spring,No Holiday,Yes,April,566
Morning,Spring,No Holiday,Yes,April,737
Morning,Spring,No Holiday,Yes,April,926
Afternoon,Spring,No Holiday,Yes,April,1156
Afternoon,Spring,No Holiday,Yes,April,1201
Afternoon,Spring,No Holiday,Yes,April,1349
Afternoon,Spring,No Holiday,Yes,April,1409
Afternoon,Spring,No Holiday,Yes,April,1362
Afternoon,Spring,No Holiday,Yes,April,1296
Night,Spring,No Holiday,Yes,April,1066
Night,Spring,No Holiday,Yes,April,984
Night,Spring,No Holiday,Yes,April,983
Night,Spring,No Holiday,Yes,April,841
Night,Spring,No Holiday,Yes,April,588
Morning,Spring,No Holiday,Yes,April,468
Morning,Spring,No Holiday,Yes,April,295
Morning,Spring,No Holiday,Yes,April,155
Morning,Spring,No Holiday,Yes,April,111
Morning,Spring,No Holiday,Yes,April,86
Morning,Spring,No Holiday,Yes,April,125
Morning,Spring,No Holiday,Yes,April,359
Morning,Spring,No Holiday,Yes,April,918
Morning,Spring,No Holiday,Yes,April,1469
Morning,Spring,No Holiday,Yes,April,806
Morning,Spring,No Holiday,Yes,April,579
Morning,Spring,No Holiday,Yes,April,662
Morning,Spring,No Holiday,Yes,April,818
Afternoon,Spring,No Holiday,Yes,April,818
Afternoon,Spring,No Holiday,Yes,April,920
Afternoon,Spring,No Holiday,Yes,April,993
Afternoon,Spring,No Holiday,Yes,April,1218
Afternoon,Spring,No Holiday,Yes,April,1569
Afternoon,Spring,No Holiday,Yes,April,2401
Night,Spring,No Holiday,Yes,April,1779
Night,Spring,No Holiday,Yes,April,1517
Night,Spring,No Holiday,Yes,April,1503
Night,Spring,No Holiday,Yes,April,1213
Night,Spring,No Holiday,Yes,April,803
Morning,Spring,No Holiday,Yes,April,532
Morning,Spring,No Holiday,Yes,April,430
Morning,Spring,No Holiday,Yes,April,275
Morning,Spring,No Holiday,Yes,April,156
Morning,Spring,No Holiday,Yes,April,124
Morning,Spring,No Holiday,Yes,April,163
Morning,Spring,No Holiday,Yes,April,388
Morning,Spring,No Holiday,Yes,April,1033
Morning,Spring,No Holiday,Yes,April,1677
Morning,Spring,No Holiday,Yes,April,867
Morning,Spring,No Holiday,Yes,April,664
Morning,Spring,No Holiday,Yes,April,696
Morning,Spring,No Holiday,Yes,April,913
Afternoon,Spring,No Holiday,Yes,April,870
Afternoon,Spring,No Holiday,Yes,April,931
Afternoon,Spring,No Holiday,Yes,April,961
Afternoon,Spring,No Holiday,Yes,April,1173
Afternoon,Spring,No Holiday,Yes,April,1436
Afternoon,Spring,No Holiday,Yes,April,2134
Night,Spring,No Holiday,Yes,April,1415
Night,Spring,No Holiday,Yes,April,1470
Night,Spring,No Holiday,Yes,April,1223
Night,Spring,No Holiday,Yes,April,1030
Night,Spring,No Holiday,Yes,April,454
Morning,Spring,No Holiday,Yes,April,355
Morning,Spring,No Holiday,Yes,April,113
Morning,Spring,No Holiday,Yes,April,15
Morning,Spring,No Holiday,Yes,April,22
Morning,Spring,No Holiday,Yes,April,14
Morning,Spring,No Holiday,Yes,April,19
Morning,Spring,No Holiday,Yes,April,172
Morning,Spring,No Holiday,Yes,April,665
Morning,Spring,No Holiday,Yes,April,1284
Morning,Spring,No Holiday,Yes,April,378
Morning,Spring,No Holiday,Yes,April,505
Morning,Spring,No Holiday,Yes,April,744
Morning,Spring,No Holiday,Yes,April,928
Afternoon,Spring,No Holiday,Yes,April,951
Afternoon,Spring,No Holiday,Yes,April,1096
Afternoon,Spring,No Holiday,Yes,April,1209
Afternoon,Spring,No Holiday,Yes,April,1413
Afternoon,Spring,No Holiday,Yes,April,1745
Afternoon,Spring,No Holiday,Yes,April,2402
Night,Spring,No Holiday,Yes,April,1626
Night,Spring,No Holiday,Yes,April,1374
Night,Spring,No Holiday,Yes,April,1256
Night,Spring,No Holiday,Yes,April,1041
Night,Spring,No Holiday,Yes,April,668
Morning,Spring,No Holiday,Yes,April,436
Morning,Spring,No Holiday,Yes,April,373
Morning,Spring,No Holiday,Yes,April,220
Morning,Spring,No Holiday,Yes,April,150
Morning,Spring,No Holiday,Yes,April,87
Morning,Spring,No Holiday,Yes,April,18
Morning,Spring,No Holiday,Yes,April,21
Morning,Spring,No Holiday,Yes,April,38
Morning,Spring,No Holiday,Yes,April,207
Morning,Spring,No Holiday,Yes,April,129
Morning,Spring,No Holiday,Yes,April,95
Morning,Spring,No Holiday,Yes,April,47
Morning,Spring,No Holiday,Yes,April,70
Afternoon,Spring,No Holiday,Yes,April,84
Afternoon,Spring,No Holiday,Yes,April,46
Afternoon,Spring,No Holiday,Yes,April,37
Afternoon,Spring,No Holiday,Yes,April,31
Afternoon,Spring,No Holiday,Yes,April,46
Afternoon,Spring,No Holiday,Yes,April,75
Night,Spring,No Holiday,Yes,April,75
Night,Spring,No Holiday,Yes,April,56
Night,Spring,No Holiday,Yes,April,99
Night,Spring,No Holiday,Yes,April,77
Night,Spring,No Holiday,Yes,April,79
Morning,Spring,No Holiday,Yes,April,56
Morning,Spring,No Holiday,Yes,April,50
Morning,Spring,No Holiday,Yes,April,27
Morning,Spring,No Holiday,Yes,April,18
Morning,Spring,No Holiday,Yes,April,9
Morning,Spring,No Holiday,Yes,April,54
Morning,Spring,No Holiday,Yes,April,178
Morning,Spring,No Holiday,Yes,April,591
Morning,Spring,No Holiday,Yes,April,1235
Morning,Spring,No Holiday,Yes,April,719
Morning,Spring,No Holiday,Yes,April,529
Morning,Spring,No Holiday,Yes,April,598
Morning,Spring,No Holiday,Yes,April,756
Afternoon,Spring,No Holiday,Yes,April,683
Afternoon,Spring,No Holiday,Yes,April,572
Afternoon,Spring,No Holiday,Yes,April,545
Afternoon,Spring,No Holiday,Yes,April,585
Afternoon,Spring,No Holiday,Yes,April,776
Afternoon,Spring,No Holiday,Yes,April,1114
Night,Spring,No Holiday,Yes,April,659
Night,Spring,No Holiday,Yes,April,508
Night,Spring,No Holiday,Yes,April,447
Night,Spring,No Holiday,Yes,April,499
Night,Spring,No Holiday,Yes,April,312
Morning,Spring,No Holiday,Yes,April,282
Morning,Spring,No Holiday,Yes,April,225
Morning,Spring,No Holiday,Yes,April,123
Morning,Spring,No Holiday,Yes,April,122
Morning,Spring,No Holiday,Yes,April,80
Morning,Spring,No Holiday,Yes,April,57
Morning,Spring,No Holiday,Yes,April,108
Morning,Spring,No Holiday,Yes,April,206
Morning,Spring,No Holiday,Yes,April,399
Morning,Spring,No Holiday,Yes,April,426
Morning,Spring,No Holiday,Yes,April,453
Morning,Spring,No Holiday,Yes,April,553
Morning,Spring,No Holiday,Yes,April,697
Afternoon,Spring,No Holiday,Yes,April,852
Afternoon,Spring,No Holiday,Yes,April,919
Afternoon,Spring,No Holiday,Yes,April,925
Afternoon,Spring,No Holiday,Yes,April,897
Afternoon,Spring,No Holiday,Yes,April,908
Afternoon,Spring,No Holiday,Yes,April,714
Night,Spring,No Holiday,Yes,April,518
Night,Spring,No Holiday,Yes,April,458
Night,Spring,No Holiday,Yes,April,443
Night,Spring,No Holiday,Yes,April,426
Night,Spring,No Holiday,Yes,April,368
Morning,Spring,No Holiday,Yes,April,325
Morning,Spring,No Holiday,Yes,April,224
Morning,Spring,No Holiday,Yes,April,191
Morning,Spring,No Holiday,Yes,April,141
Morning,Spring,No Holiday,Yes,April,90
Morning,Spring,No Holiday,Yes,April,59
Morning,Spring,No Holiday,Yes,April,101
Morning,Spring,No Holiday,Yes,April,159
Morning,Spring,No Holiday,Yes,April,332
Morning,Spring,No Holiday,Yes,April,405
Morning,Spring,No Holiday,Yes,April,494
Morning,Spring,No Holiday,Yes,April,586
Morning,Spring,No Holiday,Yes,April,709
Afternoon,Spring,No Holiday,Yes,April,847
Afternoon,Spring,No Holiday,Yes,April,777
Afternoon,Spring,No Holiday,Yes,April,343
Afternoon,Spring,No Holiday,Yes,April,137
Afternoon,Spring,No Holiday,Yes,April,58
Afternoon,Spring,No Holiday,Yes,April,22
Night,Spring,No Holiday,Yes,April,44
Night,Spring,No Holiday,Yes,April,93
Night,Spring,No Holiday,Yes,April,170
Night,Spring,No Holiday,Yes,April,177
Night,Spring,No Holiday,Yes,April,182
Morning,Spring,No Holiday,Yes,April,197
Morning,Spring,No Holiday,Yes,April,140
Morning,Spring,No Holiday,Yes,April,97
Morning,Spring,No Holiday,Yes,April,52
Morning,Spring,No Holiday,Yes,April,43
Morning,Spring,No Holiday,Yes,April,91
Morning,Spring,No Holiday,Yes,April,239
Morning,Spring,No Holiday,Yes,April,651
Morning,Spring,No Holiday,Yes,April,1163
Morning,Spring,No Holiday,Yes,April,682
Morning,Spring,No Holiday,Yes,April,506
Morning,Spring,No Holiday,Yes,April,644
Morning,Spring,No Holiday,Yes,April,799
Afternoon,Spring,No Holiday,Yes,April,869
Afternoon,Spring,No Holiday,Yes,April,921
Afternoon,Spring,No Holiday,Yes,April,1038
Afternoon,Spring,No Holiday,Yes,April,1185
Afternoon,Spring,No Holiday,Yes,April,1479
Afternoon,Spring,No Holiday,Yes,April,2401
Night,Spring,No Holiday,Yes,April,1599
Night,Spring,No Holiday,Yes,April,1362
Night,Spring,No Holiday,Yes,April,1232
Night,Spring,No Holiday,Yes,April,1069
Night,Spring,No Holiday,Yes,April,623
Morning,Spring,No Holiday,Yes,April,485
Morning,Spring,No Holiday,Yes,April,376
Morning,Spring,No Holiday,Yes,April,250
Morning,Spring,No Holiday,Yes,April,149
Morning,Spring,No Holiday,Yes,April,102
Morning,Spring,No Holiday,Yes,April,123
Morning,Spring,No Holiday,Yes,April,370
Morning,Spring,No Holiday,Yes,April,981
Morning,Spring,No Holiday,Yes,April,1702
Morning,Spring,No Holiday,Yes,April,982
Morning,Spring,No Holiday,Yes,April,703
Morning,Spring,No Holiday,Yes,April,839
Morning,Spring,No Holiday,Yes,April,1023
Afternoon,Spring,No Holiday,Yes,April,967
Afternoon,Spring,No Holiday,Yes,April,913
Afternoon,Spring,No Holiday,Yes,April,933
Afternoon,Spring,No Holiday,Yes,April,1080
Afternoon,Spring,No Holiday,Yes,April,1004
Afternoon,Spring,No Holiday,Yes,April,1805
Night,Spring,No Holiday,Yes,April,1153
Night,Spring,No Holiday,Yes,April,336
Night,Spring,No Holiday,Yes,April,133
Night,Spring,No Holiday,Yes,April,75
Night,Spring,No Holiday,Yes,April,212
Morning,Spring,No Holiday,No,April,0
Morning,Spring,No Holiday,No,April,0
Morning,Spring,No Holiday,No,April,0
Morning,Spring,No Holiday,No,April,0
Morning,Spring,No Holiday,No,April,0
Morning,Spring,No Holiday,No,April,0
Morning,Spring,No Holiday,No,April,0
Morning,Spring,No Holiday,No,April,0
Morning,Spring,No Holiday,No,April,0
Morning,Spring,No Holiday,No,April,0
Morning,Spring,No Holiday,No,April,0
Morning,Spring,No Holiday,No,April,0
Morning,Spring,No Holiday,No,April,0
Afternoon,Spring,No Holiday,No,April,0
Afternoon,Spring,No Holiday,No,April,0
Afternoon,Spring,No Holiday,No,April,0
Afternoon,Spring,No Holiday,No,April,0
Afternoon,Spring,No Holiday,No,April,0
Afternoon,Spring,No Holiday,No,April,0
Night,Spring,No Holiday,No,April,0
Night,Spring,No Holiday,No,April,0
Night,Spring,No Holiday,No,April,0
Night,Spring,No Holiday,No,April,0
Night,Spring,No Holiday,No,April,0
Morning,Spring,No Holiday,Yes,April,504
Morning,Spring,No Holiday,Yes,April,374
Morning,Spring,No Holiday,Yes,April,269
Morning,Spring,No Holiday,Yes,April,182
Morning,Spring,No Holiday,Yes,April,98
Morning,Spring,No Holiday,Yes,April,144
Morning,Spring,No Holiday,Yes,April,375
Morning,Spring,No Holiday,Yes,April,1054
Morning,Spring,No Holiday,Yes,April,1789
Morning,Spring,No Holiday,Yes,April,952
Morning,Spring,No Holiday,Yes,April,686
Morning,Spring,No Holiday,Yes,April,829
Morning,Spring,No Holiday,Yes,April,969
Afternoon,Spring,No Holiday,Yes,April,1029
Afternoon,Spring,No Holiday,Yes,April,990
Afternoon,Spring,No Holiday,Yes,April,1074
Afternoon,Spring,No Holiday,Yes,April,1273
Afternoon,Spring,No Holiday,Yes,April,1664
Afternoon,Spring,No Holiday,Yes,April,2359
Night,Spring,No Holiday,Yes,April,1641
Night,Spring,No Holiday,Yes,April,1319
Night,Spring,No Holiday,Yes,April,1241
Night,Spring,No Holiday,Yes,April,1142
Night,Spring,No Holiday,Yes,April,772
Morning,Spring,No Holiday,Yes,April,525
Morning,Spring,No Holiday,Yes,April,432
Morning,Spring,No Holiday,Yes,April,257
Morning,Spring,No Holiday,Yes,April,167
Morning,Spring,No Holiday,Yes,April,112
Morning,Spring,No Holiday,Yes,April,156
Morning,Spring,No Holiday,Yes,April,368
Morning,Spring,No Holiday,Yes,April,999
Morning,Spring,No Holiday,Yes,April,1721
Morning,Spring,No Holiday,Yes,April,982
Morning,Spring,No Holiday,Yes,April,741
Morning,Spring,No Holiday,Yes,April,867
Morning,Spring,No Holiday,Yes,April,1095
Afternoon,Spring,No Holiday,Yes,April,973
Afternoon,Spring,No Holiday,Yes,April,1063
Afternoon,Spring,No Holiday,Yes,April,1108
Afternoon,Spring,No Holiday,Yes,April,1270
Afternoon,Spring,No Holiday,Yes,April,1662
Afternoon,Spring,No Holiday,Yes,April,2404
Night,Spring,No Holiday,Yes,April,1641
Night,Spring,No Holiday,Yes,April,1359
Night,Spring,No Holiday,Yes,April,1311
Night,Spring,No Holiday,Yes,April,1178
Night,Spring,No Holiday,Yes,April,849
Morning,Spring,No Holiday,Yes,April,664
Morning,Spring,No Holiday,Yes,April,513
Morning,Spring,No Holiday,Yes,April,253
Morning,Spring,No Holiday,Yes,April,62
Morning,Spring,No Holiday,Yes,April,39
Morning,Spring,No Holiday,Yes,April,20
Morning,Spring,No Holiday,Yes,April,12
Morning,Spring,No Holiday,Yes,April,18
Morning,Spring,No Holiday,Yes,April,17
Morning,Spring,No Holiday,Yes,April,17
Morning,Spring,No Holiday,Yes,April,43
Morning,Spring,No Holiday,Yes,April,52
Morning,Spring,No Holiday,Yes,April,75
Afternoon,Spring,No Holiday,Yes,April,70
Afternoon,Spring,No Holiday,Yes,April,122
Afternoon,Spring,No Holiday,Yes,April,203
Afternoon,Spring,No Holiday,Yes,April,445
Afternoon,Spring,No Holiday,Yes,April,675
Afternoon,Spring,No Holiday,Yes,April,706
Night,Spring,No Holiday,Yes,April,612
Night,Spring,No Holiday,Yes,April,640
Night,Spring,No Holiday,Yes,April,633
Night,Spring,No Holiday,Yes,April,586
Night,Spring,No Holiday,Yes,April,503
Morning,Spring,No Holiday,Yes,April,475
Morning,Spring,No Holiday,Yes,April,349
Morning,Spring,No Holiday,Yes,April,254
Morning,Spring,No Holiday,Yes,April,183
Morning,Spring,No Holiday,Yes,April,110
Morning,Spring,No Holiday,Yes,April,65
Morning,Spring,No Holiday,Yes,April,102
Morning,Spring,No Holiday,Yes,April,223
Morning,Spring,No Holiday,Yes,April,401
Morning,Spring,No Holiday,Yes,April,513
Morning,Spring,No Holiday,Yes,April,582
Morning,Spring,No Holiday,Yes,April,797
Morning,Spring,No Holiday,Yes,April,1105
Afternoon,Spring,No Holiday,Yes,April,1229
Afternoon,Spring,No Holiday,Yes,April,1083
Afternoon,Spring,No Holiday,Yes,April,62
Afternoon,Spring,No Holiday,Yes,April,124
Afternoon,Spring,No Holiday,Yes,April,42
Afternoon,Spring,No Holiday,Yes,April,343
Night,Spring,No Holiday,Yes,April,317
Night,Spring,No Holiday,Yes,April,297
Night,Spring,No Holiday,Yes,April,464
Night,Spring,No Holiday,Yes,April,620
Night,Spring,No Holiday,Yes,April,467
Morning,Spring,No Holiday,Yes,April,401
Morning,Spring,No Holiday,Yes,April,226
Morning,Spring,No Holiday,Yes,April,126
Morning,Spring,No Holiday,Yes,April,107
Morning,Spring,No Holiday,Yes,April,75
Morning,Spring,No Holiday,Yes,April,132
Morning,Spring,No Holiday,Yes,April,405
Morning,Spring,No Holiday,Yes,April,1049
Morning,Spring,No Holiday,Yes,April,1713
Morning,Spring,No Holiday,Yes,April,922
Morning,Spring,No Holiday,Yes,April,700
Morning,Spring,No Holiday,Yes,April,855
Morning,Spring,No Holiday,Yes,April,1052
Afternoon,Spring,No Holiday,Yes,April,973
Afternoon,Spring,No Holiday,Yes,April,1016
Afternoon,Spring,No Holiday,Yes,April,1145
Afternoon,Spring,No Holiday,Yes,April,1452
Afternoon,Spring,No Holiday,Yes,April,1753
Afternoon,Spring,No Holiday,Yes,April,2692
Night,Spring,No Holiday,Yes,April,1719
Night,Spring,No Holiday,Yes,April,1498
Night,Spring,No Holiday,Yes,April,1355
Night,Spring,No Holiday,Yes,April,1099
Night,Spring,No Holiday,Yes,April,733
Morning,Spring,No Holiday,Yes,April,503
Morning,Spring,No Holiday,Yes,April,421
Morning,Spring,No Holiday,Yes,April,237
Morning,Spring,No Holiday,Yes,April,164
Morning,Spring,No Holiday,Yes,April,110
Morning,Spring,No Holiday,Yes,April,143
Morning,Spring,No Holiday,Yes,April,406
Morning,Spring,No Holiday,Yes,April,1100
Morning,Spring,No Holiday,Yes,April,1920
Morning,Spring,No Holiday,Yes,April,1013
Morning,Spring,No Holiday,Yes,April,731
Morning,Spring,No Holiday,Yes,April,822
Morning,Spring,No Holiday,Yes,April,1112
Afternoon,Spring,No Holiday,Yes,April,1007
Afternoon,Spring,No Holiday,Yes,April,1037
Afternoon,Spring,No Holiday,Yes,April,1120
Afternoon,Spring,No Holiday,Yes,April,1312
Afternoon,Spring,No Holiday,Yes,April,1632
Afternoon,Spring,No Holiday,Yes,April,1727
Night,Spring,No Holiday,Yes,April,1356
Night,Spring,No Holiday,Yes,April,1290
Night,Spring,No Holiday,Yes,April,1320
Night,Spring,No Holiday,Yes,April,1071
Night,Spring,No Holiday,Yes,April,680
Morning,Spring,No Holiday,Yes,April,515
Morning,Spring,No Holiday,Yes,April,375
Morning,Spring,No Holiday,Yes,April,260
Morning,Spring,No Holiday,Yes,April,164
Morning,Spring,No Holiday,Yes,April,105
Morning,Spring,No Holiday,Yes,April,154
Morning,Spring,No Holiday,Yes,April,395
Morning,Spring,No Holiday,Yes,April,1083
Morning,Spring,No Holiday,Yes,April,1815
Morning,Spring,No Holiday,Yes,April,987
Morning,Spring,No Holiday,Yes,April,761
Morning,Spring,No Holiday,Yes,April,845
Morning,Spring,No Holiday,Yes,April,1047
Afternoon,Spring,No Holiday,Yes,April,975
Afternoon,Spring,No Holiday,Yes,April,967
Afternoon,Spring,No Holiday,Yes,April,1149
Afternoon,Spring,No Holiday,Yes,April,1346
Afternoon,Spring,No Holiday,Yes,April,1738
Afternoon,Spring,No Holiday,Yes,April,1918
Night,Spring,No Holiday,Yes,April,842
Night,Spring,No Holiday,Yes,April,1346
Night,Spring,No Holiday,Yes,April,1209
Night,Spring,No Holiday,Yes,April,1003
Night,Spring,No Holiday,Yes,April,671
Morning,Spring,No Holiday,Yes,April,520
Morning,Spring,No Holiday,Yes,April,42
Morning,Spring,No Holiday,Yes,April,281
Morning,Spring,No Holiday,Yes,April,206
Morning,Spring,No Holiday,Yes,April,125
Morning,Spring,No Holiday,Yes,April,153
Morning,Spring,No Holiday,Yes,April,367
Morning,Spring,No Holiday,Yes,April,254
Morning,Spring,No Holiday,Yes,April,20
Morning,Spring,No Holiday,Yes,April,316
Morning,Spring,No Holiday,Yes,April,139
Morning,Spring,No Holiday,Yes,April,795
Morning,Spring,No Holiday,Yes,April,919
Afternoon,Spring,No Holiday,Yes,April,930
Afternoon,Spring,No Holiday,Yes,April,996
Afternoon,Spring,No Holiday,Yes,April,1039
Afternoon,Spring,No Holiday,Yes,April,1198
Afternoon,Spring,No Holiday,Yes,April,1534
Afternoon,Spring,No Holiday,Yes,April,2198
Night,Spring,No Holiday,Yes,April,1489
